validated,venue_name,venue_type,venue_address,website,events,etc,menu_url,menu_text,venue_notes,phone,email,homemade_pierogies,take_out,alcohol,lunch,handicap,publish,id,latitude,longitude,,,,,,,,,,,,
False,West Wilmerding VFD Station 211,Fire Department,"330 Kline ave, North Versailles, PA",https://www.facebook.com/Wwvfdfishfry/,"Friday Mar 15 from 11:00 AM to 8:00 PM, Friday Apr 12 from 11:00 AM to 8:00 PM, Friday Mar 8 from 11:00 AM to 8:00 PM, Friday Mar 22 from 11:00 AM to 8:00 PM, Wednesday Mar 6 from 11:00 AM to 8:00 PM, Friday Apr 19 from 11:00 AM to 8:00 PM, Friday Mar 29 from 11:00 AM to 8:00 PM, Friday Apr 5 from 11:00 AM to 8:00 PM",Homemade Huluski and Local Deliveries.,https://www.facebook.com/Wwvfdfishfry/,,Greensburg Pike at Kline Ave,412-646-2594,,False,True,False,True,,False,108,40.397375,-79.820394,,,,,,,,,,,,
True,St. Athanasius: Church--GOOD FRIDAY ONLY,Church,"7 Chalfonte Ave., West View, PA",,Friday Apr 19 from 3:30 PM to 6:30 PM,"Takeout offered; call 412-931-4624. For information, call 412-931-4624.",,"""Whale of cod fish dinner,"" includes cole slaw or applesauce, macaroni and cheese or french fries, beverage and dessert. Baked fish and fish sandwich also available. Cost is $10 for adults, $5 for child. 

 ",parish hall,412-931-4624,,,True,,False,True,True,,40.5213,-80.029753,,,,,,,,,,,,
False,Pappy J's Monaca,Restaurant,"2000 Marshall rd, monaca, pa 15061",,"Friday Apr 19 from 12:00 PM to 10:00 PM, Friday Mar 15 from 12:00 PM to 10:00 PM, Friday Apr 12 from 12:00 PM to 10:00 PM, Friday Mar 22 from 12:00 PM to 10:00 PM, Friday Mar 8 from 12:00 PM to 10:00 PM, Friday Apr 5 from 12:00 PM to 10:00 PM",,,,,724-728-8900,,,True,,True,,False,302,40.678865,-80.272546,,,,,,,,,,,,
False,Coulter Fire Department,Fire Department,"500 Railroad St, Coulter, PA 15028",,,,,,,xxx-xxx-xxxx,,,,,,,False,155,40.298202,-79.804957,,,,,,,,,,,,
True,Monroeville American Legion Post 820,Community Organization,"4339 Old William Penn Highway, Monroeville, Pennsylvania 15146, United States",https://sites.google.com/site/paalr820/?fbclid=IwAR2WMJ4KAtoeeXX_0p4cjZxtt0UgQYc1F7-EBTHyzrmRV3SUBaZSw2BbIcM,"Friday Mar 8 from 12:00 PM to 8:00 PM, Friday Mar 15 from 12:00 PM to 8:00 PM, Friday Mar 22 from 12:00 PM to 8:00 PM, Friday Mar 29 from 12:00 PM to 8:00 PM, Friday Apr 5 from 12:00 PM to 8:00 PM, Friday Apr 12 from 12:00 PM to 8:00 PM, Friday Apr 19 from 12:00 PM to 8:00 PM",,https://sites.google.com/spitfirez.com/catering/events/upcoming-events/lenten-fish-fry?fbclid=IwAR0Yxdpncb5AxYwW5js9_xE6r5CuD7ZLxtIPxzu0PpXhGJrB_Y-q9uk2czc,"1/2lb Fish  Sandwich - Yuengling hand battered and breaded haddock. Served with homemade tartar, cocktail, or hot sauce. - $11

6 Fried Shrimp - Yuengling  hand battered and breaded JUMBO shrimp, served with SpitfireZ Cocktail Sauce.
$11

3 Fried Fish Tacos - Yuengling  hand battered and breaded haddock, homemade tartar shredded mixed cabbage, and Sriracha striping. - $11

3 Fried Shrimp Taco - Yuengling  hand battered and breaded haddock, shredded mixed cabbage, and homemade Bayou Blaster Sauce striping. - $11

Platter Seafood + Fryz + Side = $15

Cole Slaw 8oz ~ $3

Fresh Cut Fries  ~ $3

Mac n Cheese 8oz ~ $3

Add 3 Shrimp ~ $7",now non-smoking and open to the public,,info@spitfirez.com,,True,True,True,,True,,40.442818,-79.774505,,,,,,,,,,,,
True,Zelienople Memorial Skate Park,Community Organization,"308 W. New Castle St., Zelienople, PA",,"Friday Apr 5 from 4:00 PM to 8:00 PM, Friday Apr 12 from 4:00 PM to 8:00 PM, Friday Apr 19 from 4:00 PM to 8:00 PM, Friday Mar 8 from 4:00 PM to 8:00 PM, Friday Mar 15 from 4:00 PM to 8:00 PM, Friday Mar 22 from 4:00 PM to 8:00 PM, Friday Mar 29 from 4:00 PM to 8:00 PM",Fridays 4pm to 8pm ,,See their Facebook page,Zelienople American Legion Hall,724-824-3210,,,True,False,False,,True,,40.795071,-80.139738,,,,,,,,,,,,
False,Enon Valley Community Volunteer Fire Department,Fire Department,"95 Cass Street, Enon Valley, Pennsylvania 16120, United States",,"Friday Mar 8 from 4:00 PM to 7:00 PM, Friday Mar 15 from 4:00 PM to 7:00 PM, Friday Mar 22 from 4:00 PM to 7:00 PM, Friday Mar 29 from 4:00 PM to 7:00 PM, Friday Apr 5 from 4:00 PM to 7:00 PM, Friday Apr 12 from 4:00 PM to 7:00 PM, Friday Apr 19 from 4:00 PM to 7:00 PM",4-7 pm every Friday during Lent including Good Friday,,,,724-336-4696,,,True,,False,,False,,40.855657,-80.457647,,,,,,,,,,,,
False,St. Joseph,Church,"17735 Bennetts Valley Highway, Force, PA",http://www.parishesonline.com/find/st-joseph-church-15841,,call to verify times and menu,,,,814-787-4151,,,,,True,,False,58,41.257947,-78.501687,,,,,,,,,,,,
True,Parkway West Career and Technology Center (Pick up only),Other,"7101 Steubenville Pike, Oakdale, Pennsylvania 15071, United States",http://www.parkwaywest.org/,"Friday Mar 8 from 2:00 PM to 6:00 PM, Friday Mar 15 from 2:00 PM to 6:00 PM, Friday Mar 22 from 2:00 PM to 6:00 PM, Friday Mar 29 from 2:00 PM to 6:00 PM, Friday Apr 5 from 2:00 PM to 6:00 PM, Friday Apr 12 from 2:00 PM to 6:00 PM",Prepared by culinary arts students.,http://www.parkwaywest.org/District/2109-Untitled.html,,,"412-923-1772, ext. 152",,,True,,False,,True,,40.442861,-80.177584,,,,,,,,,,,,
False,Sardis VFD,Unsure / N/A,"5205 Rocky Hill Ln, Murrysville, Pennsylvania 15668, United States",https://www.facebook.com/SARDIS78/,,Contact Sardis VFD for information on dates/times.,https://www.facebook.com/SARDIS78/photos/pcb.1829635353722262/1829635330388931/?type=3&theater,,,724-327-3987,,,,,,,False,,40.484779,-79.671492,,,,,,,,,,,,
True,Sacred Heart Parish,Church,"310 Shady Avenue, Pittsburgh, PA 15206",https://www.sacredheartparishshadyside.org/,"Friday Mar 8 from 5:00 PM to 7:00 PM, Friday Mar 15 from 5:00 PM to 7:00 PM, Friday Mar 22 from 5:00 PM to 7:00 PM, Friday Mar 29 from 5:00 PM to 7:00 PM, Friday Apr 5 from 5:00 PM to 7:00 PM, Friday Apr 12 from 5:00 PM to 7:00 PM",,https://ecatholic-sites.s3.amazonaws.com/21858/pictures/2019/2/fishfry.jpg,"Fridays of Lent, except Good Friday, 5-7 p.m., school cafeteria, 325 Emerson St. Menu features fried and baked fish sandwiches and dinners, shrimp dinners, cheese pizza, french fries, macaroni and cheese, cole slaw and desserts. Takeout orders can be placed after 4 p.m. by calling 412-361-3131.",,412-361-3131,,,True,,False,,True,,40.456095,-79.923314,,,,,,,,,,,,
True,"St. Maximilian Kolbe, West Homestead",Church,"363 West 11th Avenue, Homestead, Pennsylvania 15120, United States",https://www.stmaximiliankolbehomestead.org/,"Wednesday Mar 6 from 10:00 AM to 7:00 PM, Friday Mar 8 from 10:00 AM to 7:00 PM, Friday Mar 15 from 10:00 AM to 7:00 PM, Friday Mar 22 from 10:00 AM to 7:00 PM, Friday Mar 29 from 10:00 AM to 7:00 PM, Friday Apr 5 from 10:00 AM to 7:00 PM, Friday Apr 12 from 10:00 AM to 7:00 PM, Friday Apr 19 from 10:00 AM to 7:00 PM","church hall, 363 W. 11th Ave. Extension. For information, call 412-461-1054 or visit www.stmaximiliankolbehomestead.org.",https://www.facebook.com/StMaxParish/photos/pcb.2482374341792312/2482374271792319/?type=3&theater,"All dinners come with french fries and cole slaw. No substitutions, please.
 
Fish:
Codfather $10.75
Fried fish sandwich $8.50
Fried fish dinner $9.75
Baked fish sandwich $8.50
Baked fish dinner $10.25
Extra Bun $1.00
 
Shrimp:
Jumbo shrimp (6) $6.75
Jumbo shrimp dinner $9.75
Popcorn shrimp $5.50
Popcorn shrimp dinner $8.00
 
Crab:
Crab cakes (2) $9.50
Crab cake dinner $11.25
Stuffed flounder dinner $10.50
 
Stuffed Tomato - Tuna $6.00
 
Tuna Salad on Croissant $6.00
 
Egg Salad on Croissant $6.00
 
Tuna Melt on English Muffin $7.00
 
Linguini (comes with salad and roll):
Shrimp $9.25 red white
Scallops $9.25 red white
 
Tuna Noodle Casserole $7.00
 
Pizza with cheese $6.00
 
Grilled Cheese & Tomato Soup $6.00
 
Potato pancakes (3) $5.00
With applesauce /sour cream
 
 
Pierogies:
3 Pierogies $3.50
6 Pierogies $6.50
12 Pierogies $10.00
with onion /without onion
 
Haluski:
12 ounce $3.00
32 ounce $6.50
 
Potato Haluski:
12 ounce $5.00
32 ounce $9.00
 
Mac N Cheese:
8 ounces $3.50
12 ounces $6.00
Quart $9.00
 
Soup:
12 ounces $3.50
Quart $7.00
 
Cole Slaw:
Serving $1.25
12 ounces $3.00
Quart $5.00
 
Salad:
Side $3.00
Large $5.00
 
Applesauce $1.00
French Fries $2.75
Stewed Tomato $2.50
 
Business delivery 11 a.m. until 1 p.m. for orders of $30 or more (order must be placed by 11:00 a.m.)
 
Credit Cards accepted for purchases of $25 or more ($2 service fee applies)
Credit Cards cannot be accepted for delivery orders",Church Hall,412-462-1743,,True,True,True,True,,True,,40.401541,-79.9138,,,,,,,,,,,,
True,"St. John the Baptist, Baden - Take-out Pierogie sale only",Church,"377 Linmore Ave, Baden, Pennsylvania 15005, United States",,Friday Mar 1 from 6:00 AM to 5:00 PM,"For information, call 724-869-2280",,Featuring delicious homemade pierogies. Fillings: potato, cottage cheese, sauerkraut, prune.,,724-869-9758,,True,True,False,False,,True,,40.634774,-80.229651,,,,,,,,,
False,True Vine Anglican Church,Church,"700 E. Main St. Monongahela, PA",,"Friday Apr 19 from 11:00 AM to 6:30 PM, Friday Apr 12 from 11:00 AM to 6:30 PM, Friday Apr 5 from 11:00 AM to 6:30 PM, Friday Mar 29 from 11:00 AM to 6:30 PM",,,"Every Friday in Lent 11-6:30.  Fried Fish, Shrimp, Crab Cakes, Baked Fish, Fries, Cole Slaw, Mac and Cheese, Zucchini Fries, Haluski, Soup",,724-292-8561,,,True,,True,,False,314,40.193396,-79.907213,,,,,,,,,,,,
True,Presto VFD,Fire Department,"5228 Thom's Run Road, Presto, Pennsylvania 15142, United States",http://prestovfd.org/,"Friday Mar 8 from 3:30 PM to 7:00 PM, Friday Mar 22 from 3:30 PM to 7:00 PM, Friday Apr 5 from 3:30 PM to 7:00 PM",/,,"Hand Breaded Atlantic Cod
Butterfly Shrimp
Same Day Fresh Buns
Homemade Mac & Cheese
Cabbage and Noodles
Handmade Cole Slaw
Kids Options
Desserts
",fire station hall,(412) 221-5677,,,True,,False,,True,,40.372716,-80.119492,,,,,,,,,,,,
True,Bell Township VFD,Fire Department,"207 Main Street, Salina, PA 15680",https://www.facebook.com/belltwpvfd,"Wednesday Mar 6 from 4:00 PM to 6:30 PM, Friday Mar 8 from 4:00 PM to 6:30 PM, Friday Mar 15 from 4:00 PM to 6:30 PM, Friday Mar 22 from 4:00 PM to 6:30 PM, Friday Mar 29 from 4:00 PM to 6:30 PM, Friday Apr 5 from 4:00 PM to 6:30 PM, Friday Apr 12 from 4:00 PM to 6:30 PM, Friday Apr 19 from 4:00 PM to 6:30 PM","4-6:30 PM, Ash Wednesday and Fridays of Lent",,"Our $10 All You Can Eat Buffet starts March 6 this year. This years menu includes our hand battered fish (baked or fried), shrimp, chicken planks, French fries, pierogies, clam chowder, green beans, Mac and cheese, applesauce, and coleslaw. Come out and help support us and let us feed you for this Lenten season. We hope to see you there!",,xxx-xxx-xxxx,,,True,False,False,,True,,40.521916,-79.499104,,,,,,,,,,,,
True,Ligonier Township VFD #1,Fire Department,"44 Fire Hall Road, Ligonier, PA",https://www.facebook.com/WaterfordVFD/,"Friday Mar 8 from 4:00 PM to 7:00 PM, Friday Mar 15 from 4:00 PM to 7:00 PM, Friday Mar 22 from 4:00 PM to 7:00 PM, Friday Mar 29 from 4:00 PM to 7:00 PM, Friday Apr 5 from 4:00 PM to 7:00 PM, Friday Apr 12 from 4:00 PM to 7:00 PM, Friday Apr 19 from 4:00 PM to 7:00 PM",,https://www.facebook.com/events/305439230165617/,"Dinners include Coleslaw, Parsley Potatoes or French Fries, choice of Green Beans or Mac and Cheese, Dessert, Drinks. Prices: Baked Fish Dinner - $10.00; Fried Fish Dinner - $10.00; Fried Fish Sandwich Dinner - $10.00; Chicken Tender Dinner - $8.00; Shrimp Dinner - $10.50; Fried fish Sandwich - $10.00; Children Dinner Portions - $5.00; Sodas - $1.00; Take Out Orders - $.50.",,724-238-5270,,False,True,,False,,True,,40.25274,-79.173197,,,,,,,,,,,,
False,Rainbow VFC,Fire Department,"2916 Jacks Run Road, White Oak, PA",https://www.facebook.com/RainbowVFC300/?hc_ref=SEARCH&fref=nf,"Friday Apr 5 from 11:00 AM to 7:00 PM, Friday Mar 29 from 11:00 AM to 7:00 PM, Friday Apr 19 from 11:00 AM to 7:00 PM, Friday Mar 22 from 11:00 AM to 7:00 PM, Friday Mar 15 from 11:00 AM to 7:00 PM, Friday Apr 12 from 11:00 AM to 7:00 PM",,https://www.facebook.com/RainbowVFC300/photos/pcb.1462361423805297/1462554953785944/?type=3&theater,,,412-664-9523,,,True,,True,,False,71,40.341033,-79.801553,,,,,,,,,,,,
True,"St. Alphonsus, McDonald",Church," 219 W Lincoln Ave, McDonald, PA 15057",https://www.grouping329.org/fish-fry,"Wednesday Mar 6 from 11:00 AM to 7:00 PM, Friday Mar 8 from 11:00 AM to 7:00 PM",,https://www.grouping329.org/st-alphonsus-1,"Menu: fried or baked fish (with roll or bun included), $8; cole slaw, $1; pierogies (3), $3; haluski, $3; macaroni and cheese, $3; dessert, $1. Takeout offered. ",,724-926-2984,,,True,,True,True,True,,40.368263,-80.236369,,,,,,,,,,,,
False,Greenock VFC,Fire Department,"1002 Greenock Buena Vista Rd. Greenock, PA 15047",,"Friday Mar 15 from 4:00 PM to 7:00 PM, Friday Mar 22 from 4:00 PM to 7:00 PM, Friday Apr 5 from 4:00 PM to 7:00 PM, Friday Mar 29 from 4:00 PM to 7:00 PM, Friday Apr 12 from 4:00 PM to 7:00 PM, Friday Apr 19 from 4:00 PM to 7:00 PM",,https://www.facebook.com/GreenockVFC/photos/a.624897470873255.23562323.123240447705629/1623149671048025/?type=3&theater,,,412-751-7655,,,,,False,,False,10,40.309443,-79.796407,,,,,,,,,,,,
False,St. Anthony (church hall),Church,"804 Idaho St. , Sharon , PA 16146",,"Friday Apr 5 from 4:00 PM to 7:00 PM, Friday Apr 19 from 4:00 PM to 7:00 PM, Friday Apr 12 from 4:00 PM to 7:00 PM","March 3, 10, 17, 24, 31, April 7, 14",,"Fried or baked fish. includes choice of baked potato or french fries, applesauce or coleslaw, cookie and beverage. palacinkas, too!",,724-342-7391,,,True,False,False,,False,55,41.216598,-80.494319,,,,,,,,,,,,
True,Northside Catholic Assumption Academy,Church,"3854 Brighton Road, Pittsburgh, Pennsylvania 15212, United States",https://nhrces.org/northside,"Friday Mar 8 from 3:00 PM to 6:30 PM, Friday Mar 15 from 3:00 PM to 6:30 PM, Friday Mar 22 from 3:00 PM to 6:30 PM, Friday Mar 29 from 3:00 PM to 6:30 PM, Friday Apr 5 from 3:00 PM to 6:30 PM, Friday Apr 12 from 3:00 PM to 6:30 PM, Friday Apr 19 from 3:00 PM to 6:30 PM",,https://www.facebook.com/www.northsidecatholicschool.org/photos/a.1507893322860035/2216814651967895/?type=3&theater,,Axmacher Hall,412-761-3254,,,True,,False,,True,,40.486068,-80.036301,,,,,,,,,,,,
False,Pitcairn Station 230,Fire Department,"557 Broadway Blvd., Pitcairn, Pa 15140",https://www.facebook.com/Pitcairn-Fire-Department-Station-230-147323132018875/,"Friday Apr 5 from 4:00 PM to 8:00 PM, Friday Apr 19 from 4:00 PM to 8:00 PM, Friday Apr 12 from 4:00 PM to 8:00 PM",Free Delivery,https://www.facebook.com/photo.php?fbid=1466235763388184&set=p.1466235763388184&type=3&theater,,Pitcairn Park Building,412-856-5630,,,True,False,False,,False,147,40.402047,-79.776326,,,,,,,,,,,,
True,"St. James the Apostle, Pulaski",Church,"4019 US-422, Pulaski, PA 16143",,"Friday Apr 5 from 4:00 PM to 7:00 PM, Friday Apr 12 from 11:00 AM to 1:00 PM, Friday Apr 12 from 4:00 PM to 7:00 PM, Friday Mar 8 from 11:00 AM to 1:00 PM, Friday Mar 8 from 4:00 PM to 7:00 PM",,,Lunch menu: fried fish on hoagie bun and french fries. Dinner menu: baked or fried fish, pierogies, french fries, cole slaw, green beans, tossed salad, dessert, coffee, soft drinks. Cost: $11 adult dinner, $6 sandwich.,,724-964-8276,,,,,True,,True,,40.73507,-80.29478,,,
True,"St. Valentine, Bethel Park",Church,"2710 Ohio St. Bethel Park, PA",http://www.stvals.org/,"Friday Mar 8 from 4:00 PM to 7:30 PM, Friday Mar 15 from 4:00 PM to 7:30 PM, Friday Mar 22 from 4:00 PM to 7:30 PM, Friday Mar 29 from 4:00 PM to 7:30 PM, Friday Apr 5 from 4:00 PM to 7:30 PM, Friday Apr 12 from 4:00 PM to 7:30 PM",,https://uploads.weconnect.com/mce/5d0fb669fb61cd51405bd09c1ac7e36a7407de8d/2019_StVal_FishFryMenu_022719.pdf,"Jumbo Beer-Battered Cod Sandwich $9.00
Child-size Fried Cod Sandwich $5.00
Nantucket Baked Cod $8.50
With cracker-parmesan topping, served
with a garlic breadstick
Fried Butterfly Shrimp $8.00
Seven (7) shrimp, served with a garlic
breadstick
Pierogi Dinner $5.50
Six (6) potato and cheese pierogis, served
with butter and onion
Homemade Desserts sold separately
Drinks
Bottled Water $1.00
Pop (Pepsi Products) $2.00
Beer $3.00
Wine (Red or White) $4.00
Senior Discount (65 older) on meals only - $1.00
Sides
New England Clam Chowder $3.00
French Fries $2.00
Homemade Haluski $2.50
Macaroni & Cheese $2.50
Three (3) Pierogis $3.00
Garden Salad (Ranch or Italian) $2.50
Coleslaw $1.00
Applesauce $ .75
Extras
Cheese Sauce $ .50
Garlic Breadstick $ .50
Bun $ .50
Dressing Packet $ .50
",,412-851-9176,,True,True,,False,,True,,40.330198,-80.031322,,,,,,,,,,,,
True,"St. Victor, Bairdford and Transfiguration, Russellton",Church,"527 Bairdford Road, Bairdford, Pennsylvania 15006, United States",http://www.stvictors.org/,"Wednesday Mar 6 from 11:00 AM to 7:00 PM, Friday Mar 8 from 11:00 AM to 7:00 PM, Friday Mar 15 from 11:00 AM to 7:00 PM, Friday Mar 22 from 11:00 AM to 7:00 PM, Friday Mar 29 from 11:00 AM to 7:00 PM, Friday Apr 5 from 11:00 AM to 7:00 PM, Friday Apr 12 from 11:00 AM to 7:00 PM, Friday Apr 19 from 11:00 AM to 7:00 PM",,https://uploads.weconnect.com/mce/a4c36ded9dbf60a5a9dceb0d0a1e3b17ac92f8cf/2019%20Fish%20Fry%20Menu.pdf,"Freshly breaded or baked cod, deluxe fish sandwich or dinner; shrimp basket; clam strips; crab cakes; breaded oysters; pierogies; haluski; New England clam chowder, bake sale and more. ",St. Victor Activity Hall,724-265-4017,,True,True,False,True,True,True,,40.634374,-79.873981,,,,,,,,,,,,
True,St. Bernadette (Monroeville),Church,"245 Azalea Drive, Monroeville, PA 15146",http://stbfestival.com/2019/fishfry/index.shtml,"Friday Apr 5 from 4:30 PM to 7:00 PM, Friday Apr 12 from 4:30 PM to 7:00 PM, Friday Mar 8 from 4:30 PM to 7:00 PM, Friday Mar 15 from 4:30 PM to 7:00 PM, Friday Mar 22 from 4:30 PM to 7:00 PM, Friday Mar 29 from 4:30 PM to 7:00 PM",,http://stbfestival.com/2019/fishfry/Menu%20Handout%202019.pdf,,Dinners Served in the Lourdes Center Dining Hall ,412-843-0668,,,True,,False,True,True,,40.441257,-79.771866,,,,,,,,,,,,
True,Economy Volunteer Fire Department 1 Station 69,Fire Department,"3308 Conway Wallrose Rd, Economy, PA 15042",,"Friday Mar 8 from 4:00 PM to 7:00 PM, Friday Mar 15 from 4:00 PM to 7:00 PM, Friday Mar 22 from 4:00 PM to 7:00 PM, Friday Mar 29 from 4:00 PM to 7:00 PM, Friday Apr 5 from 4:00 PM to 7:00 PM, Friday Apr 12 from 4:00 PM to 7:00 PM, Friday Apr 19 from 4:00 PM to 7:00 PM",2019 is the final year for this fish fry.,https://www.facebook.com/economyfire69/photos/a.723674601367446/723674528034120/?type=3&theater,,At the EVFD Social Hall. Handicap accessible: Please let parking lot attendants know and they will park you in the handicap location.,724-266-3714 or 724-266-1116,,False,True,,False,True,True,,40.632601,-80.160665,,,,,,,,,,,,
False,St. Sebastian,Church,"311 Siebert Rd., Pittsburgh, PA",https://www.ssebastianparish.org/,"Friday Mar 15 from 4:30 PM to 7:00 PM, Friday Mar 8 from 4:30 PM to 7:00 PM, Friday Mar 29 from 4:30 PM to 7:00 PM, Friday Apr 5 from 4:30 PM to 7:00 PM",online orders accepted,https://media.wix.com/ugd/ae8b04_f0a44a09191641a1baf93cd357551b1b.pdf,,,412-364-7171 ext. 8326,,,True,,True,,False,304,40.529744,-80.011604,,,,,,,,,,,,
True,Church of the Beloved Disciple - Grove City,Church,"1310 South Center Street, Grove City, Pennsylvania 16127, United States",http://www.beloveddiscipleparish.org/,"Friday Mar 8 from 4:30 PM to 7:00 PM, Friday Mar 15 from 4:30 PM to 7:00 PM, Friday Mar 22 from 4:30 PM to 7:00 PM, Friday Mar 29 from 4:30 PM to 7:00 PM, Friday Apr 5 from 4:30 PM to 7:00 PM, Friday Apr 12 from 4:30 PM to 7:00 PM","Sponsored by the Knights of  Columbus, Council #3658 and the Beloved Disciple Rosary Altar Society.  Dinners  will be served March  8, 15, 22, 29  and April 5 and 12  (No  Dinner on  Good Friday). All You Can Eat -Beer Battered Fried Fish or One Piece of  Baked Fish. The meal will include  Green  Beans,  Apple  Sauce,  Salad  or  Coleslaw,  Roll  and  Butter,  Beverage  and  Dessert, and a choice of  Mac and Cheese, Herbed New Potatoes or French Fries. A piece of  Cheese Piz-za may be substituted for fish on the Children's Ticket. Dine In or Take Out. Adults: $10.00, Children  (5-12  years  old):  $3.00        Children  (Under  5  years  old):  Free,  Teen/College  Student: $6.00. All are welcome and thank you for your support. ",,,,(724) 748-6700,,,True,,False,,True,,41.155571,-80.109752,,,,,,,,,,,,
True,Pittsburgh Moose Lodge 46 North Hills,Community Organization,"1044 Saxonburg Blvd., Glenshaw, PA",https://www.facebook.com/MooseLodge46/,"Friday Mar 8 from 4:00 PM to 8:00 PM, Friday Mar 15 from 4:00 PM to 8:00 PM, Friday Mar 22 from 4:00 PM to 8:00 PM, Friday Mar 29 from 4:00 PM to 8:00 PM, Friday Apr 5 from 4:00 PM to 8:00 PM, Friday Apr 12 from 4:00 PM to 8:00 PM, Friday Apr 19 from 4:00 PM to 8:00 PM",,https://www.facebook.com/MooseLodge46/photos/a.311685879038551.1073741833.200770863463387/581249358748867/?type=3&theater,,,412-487-9055,,,True,True,,,True,,40.519496,-79.939018,,,,,,,,,,,,
